Ligand SMILES,IC50 (nM),pIC50,activity_class,MolWt,TPSA,HBD,HBA,RotBonds,LogP,is_known_binder
COc1ccc(O[C@H](C)CNCCCF)cc1[C@H]1N(CC(F)(F)CO)[C@H](C)Cc2c1[nH]c1ccccc21, 2.50,8.602059991327963,strong,519.6080000000002,69.75,3.0,5.0,12.0,4.856600000000004,False
CC(C)c1cccc(c1)N1CCc2cc(O)ccc2C1(C)c1ccc(\C=C\C(O)=O)cc1, 466,6.33161408331,weak,427.5440000000001,60.77,2.0,3.0,5.0,5.939600000000007,False
CC(=O)C1=CC[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(CO)[C@H]3CC(=O)[C@]2(C)[C@H]1C=O, 900,6.045757490560675,weak,414.5860000000001,71.44,1.0,4.0,3.0,4.537200000000004,True
COc1ccc(cc1OC)S(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2n1)C1CCC1, 280,6.552841968657781,weak,444.5530000000003,77.96000000000001,0.0,6.0,7.0,4.026400000000003,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1cnc(NC2CN(CCCF)C2)cn1, 0.280,9.55284196865778,strong,477.5100000000002,72.97,2.0,6.0,7.0,3.706900000000002,False
CC1(C)Cc2cc(ccc2O1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2SC1, 314,6.503070351926785,weak,531.6930000000002,41.93000000000001,1.0,5.0,7.0,6.983200000000006,False
CC1CCCC(C)N1CCOc1ccc(cc1)[C@@H]1Oc2ccc(O)cc2S[C@@H]1c1cccc(O)c1, 3.4,8.468521082957745,strong,491.6530000000002,62.16000000000001,2.0,6.0,6.0,6.706600000000008,False
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 1.2,8.920818753952375,strong,606.7820000000002,63.519999999999996,2.0,3.0,14.0,8.682600000000004,False
CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1, 300,6.522878745280337,weak,371.524,12.47,0.0,2.0,8.0,5.9961000000000055,False
COc1c(F)cccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 133,6.876148359032914,weak,505.60500000000036,41.93000000000001,1.0,4.0,8.0,6.648000000000008,False
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1ccc(NC2CN(CCCF)C2)c(F)c1, 2.40,8.619788758288394,strong,493.5240000000002,47.190000000000005,2.0,4.0,7.0,5.056000000000004,False
C[C@H](CF)CN1C(c2[nH]c3ccccc3c2CC1(C)C)c1c(F)cc(\C=C\C(O)=O)cc1F, 200,6.698970004336019,weak,456.50800000000015,56.330000000000005,2.0,2.0,6.0,5.875600000000006,False
Oc1ccc(cc1)-c1nn(Cc2ccccc2)c2c(cccc12)C(F)(F)F, 196,6.707743928643524,weak,368.358,38.050000000000004,1.0,3.0,3.0,5.476000000000003,False
Cc1cc(ccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1)C(C)(C)C, 10.00,8.0,strong,527.7240000000003,32.7,1.0,3.0,7.0,8.106220000000008,False
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1ccc(NC2CN(CCCF)C2)c(F)n1, 1.60,8.795880017344075,strong,494.5120000000002,60.080000000000005,2.0,5.0,7.0,4.451000000000003,False
CCCCc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, 10.0,8.0,strong,513.7030000000005,49.77,1.0,5.0,10.0,7.712200000000009,False
FC(F)(F)c1cnc(NNC(=S)Nc2ccccc2)c(Cl)c1, 7780,5.109020403010311,weak,346.7650000000001,48.980000000000004,3.0,3.0,3.0,4.067300000000001,True
CS(=O)(=O)c1sc(OC2CCC2)c2CC(F)(F)[C@@H](O)c12, 414000,3.382999658879101,weak,324.36999999999995,63.60000000000001,1.0,5.0,3.0,2.307700000000001,True
Fc1cc(Cl)cc(Oc2ccc(cc2Cl)S(=O)(=O)C(F)(F)F)c1, 140,6.853871964321762,weak,389.153,43.370000000000005,0.0,3.0,3.0,5.218300000000002,True
CN(c1ccc(\C=C\C(O)=O)cc1)c1c(-c2ccc(F)cc2C)c(=O)oc2cc(O)ccc12, 9.9,8.00436480540245,strong,445.4460000000002,90.98,2.0,5.0,5.0,5.478820000000004,False
Cc1cc(NC(=O)c2ccccc2)c(Cl)cc1N, 2750,5.560667306169737,weak,260.72400000000005,55.120000000000005,2.0,2.0,2.0,3.482920000000001,True
COC(=O)COc1ccc(cc1)-c1nccc(n1)-c1ccc(Br)cc1, 7510,5.124360062995832,weak,399.244,61.31,0.0,5.0,5.0,4.124900000000003,True
Oc1ccc(-c2nn(C3CCCCC3)c3cc(O)ccc23)c(O)c1, 443,6.3535962737769305,weak,324.38,78.51,3.0,5.0,2.0,4.325300000000005,False
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)C(O)c12, 11.0,7.958607314841775,strong,383.3470000000001,87.39,1.0,5.0,3.0,3.1179800000000024,True
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 3.4,8.468521082957745,strong,606.7820000000002,57.53,2.0,3.0,14.0,8.682600000000004,False
Cc1cc(F)ccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2OCC1, 7.00,8.154901959985743,strong,491.5780000000003,41.93000000000001,1.0,4.0,7.0,6.394020000000007,False
CCn1cc(NC(=O)c2ccc(Cn3nc(C)cc3C)o2)c(n1)C(N)=O, 19100,4.718966632752273,weak,356.38600000000014,120.97,2.0,7.0,6.0,1.7088399999999997,True
Oc1ccc2c(CCCC(c3ccc4CCCNc4c3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 5.00,8.301029995663981,strong,512.6690000000004,44.73,2.0,4.0,7.0,6.858400000000008,False
CC1=C([C@@H](Oc2c(O)cccc12)c1ccc(OCCN2CC(CF)C2)cc1)c1cccc(O)c1, 0.050000,10.301029995663981,strong,461.5330000000002,62.16,2.0,5.0,7.0,5.442300000000006,False
Cc1cc(ccc1Cl)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(cc2SCC1)C(O)=O, 475,6.323306390375134,weak,552.1110000000004,49.77,1.0,4.0,8.0,7.614220000000008,False
CNC(=O)c1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, 40,7.3979400086720375,strong,514.6470000000005,78.87,2.0,6.0,8.0,5.729200000000006,False
COCc1ccc(OCCNCCCF)cc1[C@H]1N(CC(F)(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 3.40,8.468521082957745,strong,507.5720000000002,49.52,2.0,4.0,11.0,5.540600000000006,False
Fc1cc(Br)cc(c1)[C@@H]1C[C@H](c2cccc(Br)c2)n2nnnc2N1, 43,7.366531544420414,strong,453.11300000000006,55.63,1.0,5.0,2.0,4.483500000000002,True
CS(=O)(=O)c1sc(c2CCC(F)(F)[C@@H](O)c12)-c1cc(Cl)cc(c1)C#N, 630,6.200659450546418,weak,403.8590000000001,78.16,1.0,5.0,2.0,3.958580000000002,True
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(cc1)N1CCN(CC1)c1ccc(Cl)cc1, 0.22,9.657577319177793,strong,541.0720000000003,64.01,2.0,6.0,5.0,7.190500000000006,False
Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c1ccccc1, 6.7,8.173925197299173,strong,315.416,23.47,1.0,2.0,3.0,4.738700000000004,False
CCCC[C@H](O)c1cc(=O)oc2c(CC(=O)[C@@H](C)CC)c(OC)c(CC=C(C)C)c(OC)c12, 11300,4.94692155651658,weak,458.5950000000003,85.97,1.0,6.0,12.0,5.700200000000006,True
Cc1c2C(O)C(F)(F)S(=O)(=O)c2ccc1Oc1cc(F)cc(Cl)c1, 20,7.698970004336019,strong,378.7550000000001,63.599999999999994,1.0,4.0,2.0,3.9933200000000024,True
CS(=O)(=O)c1sc(c2CC(F)(F)[C@@H](O)c12)-c1cc(F)cc(F)c1, 6700,5.173925197299173,weak,366.357,54.370000000000005,1.0,4.0,2.0,3.321600000000002,True
COc1ccc(c(c1)C#N)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 57.0,7.2441251443275085,strong,512.6250000000003,65.72,1.0,5.0,8.0,6.380580000000006,False
CCS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12, 31,7.508638306165727,strong,397.3740000000001,87.39,1.0,5.0,4.0,3.5080800000000028,True
CC1CCc2ccccc2N1S(=O)(=O)c1ccc(O)cc1, 479,6.319664486585436,weak,303.383,57.61,1.0,3.0,2.0,2.922200000000002,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)CO)c1c(F)cnc(OCCNCCCF)c1F, 0.071,10.148741651280925,strong,512.5230000000004,73.41000000000001,3.0,5.0,11.0,4.132700000000003,False
OC(=O)\C=C\c1ccc(Oc2c(sc3c(F)c(O)c(F)cc23)-c2ccc(O)cc2)cc1, 22.0,7.657577319177793,strong,440.42300000000006,86.99000000000001,3.0,5.0,5.0,6.147800000000005,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN(C)C)c(C)c1, 134,6.872895201635193,weak,383.5760000000002,32.7,1.0,3.0,10.0,5.835740000000007,False
Oc1ccc(cc1F)-c1cc(C#N)c2c(Cl)c(O)ccc2c1, 299,6.52432881167557,weak,313.71500000000003,64.25,2.0,3.0,1.0,4.582180000000002,False
CNC(=O)c1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, 40,7.3979400086720375,strong,514.6470000000005,78.87,2.0,6.0,8.0,5.729200000000006,False
CC(=O)Nc1ccc(OS(=O)(=O)c2ccc(C)cc2C)cc1, 3790,5.421360790031928,weak,319.382,72.47,1.0,4.0,4.0,3.0295400000000017,True
CCCC12Cc3cc(O)ccc3C1=C(C)C(=O)CC2, 455,6.341988603342887,weak,256.34499999999997,37.3,1.0,2.0,2.0,3.8712000000000035,False
CCC(C)COc1sc(c2[C@H](O)C(F)(F)Cc12)S(C)(=O)=O, 150000,3.8239087409443187,weak,340.41300000000007,63.6,1.0,5.0,5.0,2.8013000000000012,True
C[C@H]1CN(Cc2cccnc2)CCN1Cc1ccc(cc1)C(=O)Nc1ccc(cc1)C(F)(F)F, 3.3,8.481486060122112,strong,468.523,48.470000000000006,1.0,4.0,6.0,5.0590000000000055,True
C[C@@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)COCCOCc1cn(CCOc2ccc(cc2)N(Cc2cccc(O)c2Cl)CC2(CCCC2)c2ccccc2F)nn1)C(C)(C)C)c1ccc(cc1)-c1scnc1C, 203,6.692503962086787,weak,1079.7369999999994,193.5,4.0,14.0,23.0,8.70902000000001,False
CCC(CCc1c[nH]cn1)=C(c1ccc(O)cc1)c1ccc(O)cc1, 197,6.705533773838407,weak,334.41900000000004,69.14,3.0,3.0,6.0,4.665600000000005,False
CC(C)CS(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2n1)c1ccccc1, 900,6.045757490560675,weak,386.51700000000005,59.5,0.0,4.0,6.0,4.258200000000004,True
COc1ccc(cc1OC)S(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2c1)C1CCCC1, 500,6.301029995663981,weak,457.5920000000003,65.07000000000001,0.0,5.0,7.0,5.021500000000005,True
Cc1ccc(cc1)-n1nc(-c2ccc(O)cc2O)c2ccc(O)cc12, 40,7.3979400086720375,strong,332.3590000000001,78.51,3.0,5.0,2.0,4.117720000000003,False
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H](O1)[C@H](O)CCCC[C@H](O)CCCCC[C@@H](O)CC1=CC(C)OC1=O, 13,7.886056647693163,strong,596.8900000000004,116.45000000000002,4.0,7.0,26.0,7.06130000000001,True
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCOCCOCCOCc2cn(CCOc3ccc(cc3)N(Cc3cccc(C)c3Cl)CC3(CCCC3)c3ccccc3F)nn2)c1, 302,6.519993057042849,weak,1195.8719999999996,191.72999999999996,3.0,15.0,29.0,9.648340000000001,False
CC\C(=C(\CCCCCCN(C)CCCSCCCC(F)(F)C(F)(F)F)c1ccc(O)cc1)c1ccc(O)cc1, 7.0,8.154901959985743,strong,587.7390000000001,43.7,2.0,4.0,18.0,9.401999999999997,False
Oc1ccc2C(=C(COc2c1)c1ccc(F)cc1Cl)c1ccc(O[C@H]2CCN(CCCF)C2)cc1, 297,6.527243550682788,weak,497.9690000000004,41.93,1.0,4.0,7.0,6.348900000000006,False
CC(CNCCCF)Oc1cc(F)c([C@H]2N(CC(C)(C)F)[C@H](C)Cc3c2[nH]c2ccccc32)c(F)c1, 2.50,8.602059991327963,strong,505.6000000000002,40.29,2.0,3.0,10.0,6.246700000000007,False
OC(CCN1CCCCC1)c1ccc(cc1)C1c2c(Cc3ccc(O)cc13)sc1cc(O)ccc21, 0.900000,9.045757490560675,strong,485.6490000000002,63.93000000000001,3.0,5.0,5.0,6.306300000000007,False
CC(C)CC(=O)c1c(O)c(CC=C(C)C)c2oc(=O)cc(-c3ccccc3)c2c1O, 4440,5.35261702988538,weak,406.47800000000007,87.74,2.0,5.0,6.0,5.608700000000007,True
COc1ccc(cc1OC)S(=O)(=O)N(Cc1ccc2OC(C)(C)Cc2c1)C1CCCCCC1, 9100,5.040958607678906,weak,473.63500000000045,65.07000000000001,0.0,5.0,7.0,5.331000000000006,True
COc1ccc(cc1OC)[C@@H](O)COc1ccc(cc1OC)[C@H]1O[C@@H]([C@H](C)[C@H]1C)c1ccc(OC[C@H](O)c2ccc(OC)c(OC)c2)c(OC)c1, 380,6.42021640338319,weak,704.8130000000002,123.53000000000003,2.0,11.0,16.0,7.0478000000000085,True
Fc1ccc(Br)c(F)c1[C@H]1C[C@H](Nc2nnnn12)c1cccc(Br)c1, 3800000,2.42021640338319,weak,471.10300000000007,55.63,1.0,5.0,2.0,4.622600000000002,True
COc1ccc(OCCNCCCF)c(F)c1[C@H]1N(CC(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 0.042,10.3767507096021,strong,493.54500000000013,49.52,2.0,4.0,11.0,5.244700000000004,False
CCOc1cc(NC2CN(CCCF)C2)ccc1[C@H]1N(CC2(F)CC2)[C@H](C)Cc2c1ccc1[nH]ncc21, 15.0,7.823908740944319,strong,509.64500000000027,56.42,2.0,5.0,10.0,5.255400000000005,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(F)F)c1c(F)cc(OCCN2CC(CF)C2)cc1Cl, 0.260,9.585026652029182,strong,524.0020000000003,31.5,1.0,3.0,8.0,6.231700000000006,False
CC(C)COC(=O)c1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)-c1ccc(O)cc1, 40,7.3979400086720375,strong,557.7120000000004,76.07000000000001,1.0,7.0,10.0,7.182400000000008,False
Oc1ccc(cc1F)-c1cc(F)c2c(Cl)c(O)ccc2c1, 125,6.903089986991944,weak,306.695,40.46,2.0,2.0,1.0,4.849600000000003,False
CCn1cc(NC(=O)c2ccc(Cn3nc(C)c(Br)c3C)o2)c(n1)C(N)=O, 8100,5.0915149811213505,weak,435.28200000000015,120.97,2.0,7.0,6.0,2.4713399999999996,True
OC1c2c(CC1(F)F)c(Oc1cc(F)cc(c1)C#N)ccc2S(=O)(=O)C(F)F, 10.0,8.0,strong,419.32700000000006,87.38999999999999,1.0,5.0,4.0,3.7107800000000024,True
Oc1ccc(cc1)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(cc1)C1CCNCC1, 1.7,8.769551078621726,strong,419.5460000000002,61.72,3.0,5.0,3.0,5.531900000000004,False
CCCCC(CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1, 14,7.853871964321762,strong,340.50700000000006,40.46,2.0,2.0,8.0,6.381140000000007,False
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2C[C@H](F)[C@@H](O)c12, 340,6.468521082957745,weak,365.3570000000001,87.39,1.0,5.0,3.0,2.8207800000000014,True
CC(C)CCCCCCCCCCCCc1ccc(C=O)[nH]1, 20000,4.698970004336019,weak,305.506,32.86,1.0,1.0,14.0,6.316800000000007,True
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c(C(F)F)c1C#N, 130,6.886056647693163,weak,366.32000000000005,90.94999999999999,0.0,5.0,4.0,3.702460000000002,True
CC[C@@]12CCC(=O)C(=C1c1ccc3[nH]ncc3c1C2=O)C(F)(F)F, 58,7.236572006437063,strong,334.297,62.82,1.0,3.0,1.0,3.8344000000000023,False
CC\C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)CCO\N=C\c2ccc(O)c(c2)C(=O)NCNC2CC(O[C@H]3C[C@@](O)(Cc4c(O)c5C(=O)c6cccc(OC)c6C(=O)c5c(O)c34)C(=O)CO)OC(C)C2O)cc1)c1ccccc1, 300,6.522878745280337,weak,1135.233,295.7,9.0,19.0,22.0,6.16130000000001,False
FC(F)(F)c1ccc(NC(=O)c2ccc(CN3CCOCC3)nc2)cc1, 4500,5.346787486224656,weak,365.35500000000013,54.46000000000001,1.0,4.0,4.0,3.1849000000000016,True
CC(C)c1ccc(cc1)S(=O)(=O)N(Cc1cc2C=CC(C)(C)Oc2cn1)C1CCCCC1, 5800,5.236572006437063,weak,454.6360000000003,59.5,0.0,4.0,6.0,5.912800000000006,True
CS(=O)(=O)c1ccc(Oc2cc(F)cc(F)c2)c(C(F)F)c1C#N, 170,6.769551078621726,weak,359.3,67.16,0.0,4.0,4.0,3.9698800000000016,True
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 0.840000,9.075720713938118,strong,606.7820000000002,63.519999999999996,2.0,3.0,14.0,8.682600000000004,False
COc1cc(OCCN2CC(CF)C2)ccc1[C@H]1N(CC2(F)COC2)[C@H](C)Cc2c1ccc1[nH]ncc21, 0.251189,9.59999938302362,strong,512.6010000000003,62.85,1.0,6.0,9.0,3.9261000000000026,False
CS(=O)(=O)c1sc(OCC2CC2)c2CC(F)(F)[C@@H](O)c12, 1630000,2.7878123955960423,weak,324.36999999999995,63.60000000000001,1.0,5.0,4.0,2.165200000000001,True
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, 22,7.657577319177793,strong,473.5940000000004,70.0,2.0,6.0,7.0,6.075200000000005,False
CS(=O)(=O)c1sc(OC2CCC2)c2CC(F)(F)[C@@H](O)c12, 158000,3.8013429130455774,weak,324.36999999999995,63.60000000000001,1.0,5.0,3.0,2.307700000000001,True
Cc1c(ccc(Oc2cc(F)cc(Cl)c2)c1C#N)S(=O)(=O)C(F)F, 18.0,7.7447274948966935,strong,375.755,67.16,0.0,4.0,4.0,4.447800000000003,True
CC(=O)C1=CC[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(CO)[C@H]3CC(=O)[C@]2(C)[C@H]1C=O, 2600,5.585026652029182,weak,414.5860000000001,71.44,1.0,4.0,3.0,4.537200000000004,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)C(O)=O)c1c(F)ccc(OCCNCCCF)c1C, 1.20,8.920818753952375,strong,521.5550000000003,77.59,3.0,4.0,11.0,4.999320000000004,False
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCCN3CCCCC3)cc2)c2ccccc12, 4.9,8.309803919971486,strong,643.8720000000002,66.72999999999999,2.0,5.0,15.0,8.387100000000006,False
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)-c2ccc(O)cc2)cc1, 58.0,7.236572006437063,strong,417.48600000000005,78.79,3.0,5.0,5.0,5.531000000000005,False
OCc1cc(F)cc(Oc2ccc(cc2Br)S(=O)(=O)C(F)(F)F)c1, 18000,4.7447274948966935,weak,429.18500000000006,63.6,1.0,4.0,4.0,4.1663000000000014,True
O[C@@H]1CCc2c1c(ccc2Oc1cc(F)cc(c1)C#N)S(=O)(CF)=NC#N, 7200,5.142667503568732,weak,389.38300000000004,106.47,1.0,6.0,4.0,3.704260000000003,True
Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12, 450,6.346787486224656,weak,424.5880000000002,17.4,0.0,3.0,7.0,6.529720000000006,False
CCCC[C@@]12CCC(=O)C(=C1c1ccc3[nH]ncc3c1C2=O)C(F)(F)F, 40,7.3979400086720375,strong,362.35100000000006,62.82,1.0,3.0,3.0,4.614600000000003,False
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCOc2ccc(cc2)C(=O)NO)cc1, 132,6.87942606879415,weak,508.5900000000004,91.26,3.0,6.0,10.0,5.054700000000004,False
Oc1ccc2c(CCCC(c3cccc4ncccc34)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 132,6.87942606879415,weak,508.63700000000046,45.59000000000001,1.0,4.0,7.0,7.048500000000008,False
COc1cc(OC2CN(CCCF)C2)ccc1[C@H]1N(CC(F)F)[C@H](C)Cc2c1ccc1[nH]ncc21, 0.062,10.207608310501746,strong,488.55400000000014,53.620000000000005,1.0,5.0,9.0,4.595200000000004,False
O[C@@H]1CCc2c1c(ccc2Oc1ccc(F)c(Cl)c1)S(=O)(=O)C(F)F, 290,6.5376020021010435,weak,392.78200000000004,63.6,1.0,4.0,4.0,4.247300000000003,True
Cc1c(F)cccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 41.0,7.3872161432802645,strong,489.60600000000034,32.7,1.0,3.0,7.0,6.947820000000008,False
CC(C)=CCC[C@@](C)(C=C)\C=C\c1ccc(O)cc1, 6100,5.214670164989233,weak,256.389,20.23,1.0,1.0,6.0,5.344100000000005,True
CC(=O)NCc1c(Br)c(Oc2cc(F)cc(Cl)c2)ccc1S(=O)(=O)C(F)F, 18200,4.739928612014925,weak,486.69300000000004,72.47,1.0,4.0,6.0,4.666300000000002,True
Oc1ccc(cc1)[C@@H]1Sc2c(Cl)c(O)ccc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1, 2.4,8.619788758288394,strong,498.04400000000044,62.160000000000004,2.0,6.0,6.0,6.5830000000000055,False
CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1, 58,7.236572006437063,strong,371.524,12.47,0.0,2.0,8.0,5.9961000000000055,False
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12, 39,7.4089353929735005,strong,383.3470000000001,87.39,1.0,5.0,3.0,3.1179800000000024,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)F)c1cccc(OCCNCCCF)c1F, 0.850,9.070581074285707,strong,481.50900000000024,40.29,2.0,3.0,9.0,5.533300000000006,False
Oc1ccc2c(OCCC(c3cccc4[nH]ccc34)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 5.00,8.301029995663981,strong,498.5980000000004,57.720000000000006,2.0,4.0,7.0,6.427800000000007,False
CS(=N)(=O)c1ccc(Oc2cc(F)cc(Cl)c2)c(C#N)c1Cl, 9400,5.026872146400302,weak,359.20900000000006,73.94,1.0,4.0,3.0,4.831950000000003,True
Oc1ccc(cc1)C(=C1CCCCC1)c1ccc(\C=C\C(=O)NCCCCCNC(=O)\C=C\c2ccc(cc2)C(=C2CCCCC2)c2ccc(O)cc2)cc1, 2.4,8.619788758288394,strong,734.9809999999999,98.66000000000001,4.0,4.0,14.0,10.759099999999993,False
CCCC[C@H](OC(C)=O)c1cc(=O)oc2c(C(=O)[C@@H](C)CC)c(O)c(CC=C(C)C)c(OC(C)=O)c12, 2060,5.686132779630847,weak,500.58800000000036,120.11000000000001,1.0,8.0,11.0,5.955800000000007,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1c(F)cc(NC2CN(CCCF)C2)cc1F, 0.055,10.259637310505756,strong,511.51400000000024,47.190000000000005,2.0,4.0,7.0,5.195100000000004,False
COc1ccc(c(OC)c1)S(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2c1)C1CCCCC1, 1097,5.959793372425289,weak,471.61900000000037,65.07000000000001,0.0,5.0,7.0,5.411600000000005,True
Oc1cc(C=C)c2oc(nc2c1)-c1ccc(O)c(F)c1F, 474.0,6.324221658325915,weak,289.237,66.49000000000001,2.0,4.0,2.0,3.827200000000001,False
CCc1ccccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 93.0,7.031517051446065,strong,485.6430000000003,32.7,1.0,3.0,8.0,7.0627000000000075,False
O=C(Nc1ccc(NC(=O)c2ccc3OCCOc3c2)cc1)c1cccs1, 60500,4.218244625347531,weak,380.425,76.66000000000001,2.0,5.0,4.0,4.023900000000002,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCO)c1ccc(Cl)cc1, 40,7.3979400086720375,strong,340.85400000000004,39.260000000000005,2.0,2.0,3.0,4.149600000000003,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)CO)c1c(F)ccc(OCCNCCCF)c1C, 0.034,10.468521082957745,strong,507.57200000000034,60.52000000000001,3.0,4.0,11.0,4.907020000000005,False
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(C)(C)F)c1c(F)cc(\C=C\C(O)=O)cc1F, 0.251189,9.59999938302362,strong,443.4690000000001,69.22,2.0,3.0,5.0,5.023000000000004,False
CN(C)CCOc1ccc(cc1)[C@H]1Oc2cc(O)ccc2C2=C1c1ccc(O)cc1OCC2, 3.3,8.481486060122112,strong,445.51500000000027,71.39000000000001,2.0,6.0,5.0,4.865200000000006,False
COc1ccc(cc1OC)S(=O)(=O)N(CC=C)Cc1ccc2OC(C)(C)C=Cc2c1, 3400,5.468521082957745,weak,429.53800000000024,65.07000000000001,0.0,5.0,8.0,4.2649000000000035,True
COc1ccc(cc1OC)S(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2n1)C1CCCCCCC1, 700,6.154901959985743,weak,500.66100000000046,77.96000000000001,0.0,6.0,7.0,5.586800000000006,True
CS(=O)(=O)c1sc(c2CC(F)(F)[C@@H](O)c12)-c1cc(Cl)cc(c1)C#N, 690,6.161150909262744,weak,389.83200000000005,78.16,1.0,5.0,2.0,3.568480000000002,True
CS(=O)(=O)c1sc(c2CC(F)(F)[C@@H](O)c12)-c1cccc(c1)C#N, 7100,5.1487416512809245,weak,355.38700000000006,78.16,1.0,5.0,2.0,2.9150800000000014,True
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O, 0.820000,9.086186147616283,strong,272.388,40.46,2.0,2.0,0.0,3.6092000000000026,False
